"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"Alpk1";605,533477998287;0,0482413375975068;0,110261859414115;0,0113065921415101;0,504441810525463
"H4c18";80,380933295412;-0,00703685269527512;0,0325345713709663;0,0112814128772626;0,504441810525463
"Mxra8";30,140452511486;-0,0082946806730078;0,0329519922136818;0,0114617866349057;0,507089525664712
"Igf1r";2074,54581256979;0,0275751251853809;0,0498220099359549;0,0115226634946654;0,507089525664712
"X5830432E09Rik";526,629389022549;0,0332098075430826;0,0600393105821416;0,011541355475051;0,507089525664712
"Ascc3";1383,39760986895;0,0250607204178658;0,0461540136067157;0,0116028186863577;0,507089525664712
"Fos";10921,7214674174;0,0178729300086985;0,0385958822028123;0,0116069121588074;0,507089525664712
"Map3k8";577,096845862657;0,0758611485775759;0,220285576674676;0,0115443422526852;0,507089525664712
"Apc";2700,39064846814;0,0449738652554074;0,0957946727704142;0,011662122576842;0,50774468846623
"Kntc1";50,4869264015797;0,00912193376707064;0,0332656047650135;0,0117406379399484;0,508002397732216
"Mgl2";99,4023790033452;0,015443101432241;0,0367464863433656;0,0117485110199435;0,508002397732216
"Zfp358";308,042902841231;-0,0274947017159258;0,0498616981774396;0,011887891171721;0,512274791584128
"Clasp1";1416,42008663407;0,0544197670631073;0,133312137706997;0,0122344352388682;0,517926803737369
"Knstrn";63,5856938833412;0,0113374065468334;0,0342583822451221;0,0123053659645357;0,517926803737369
"Gm17833";44,5449550824246;0,0111273882594672;0,0341258347340941;0,0122441089569785;0,517926803737369
"Dock1";1761,93687089251;0,0605143606232978;0,203493933949657;0,0121688674726157;0,517926803737369
"Rel";1954,77072838481;0,0305528478748684;0,0548295991201405;0,0121019102551313;0,517926803737369
"Guca1b";32,1306413935185;0,00945002633929406;0,033395980945808;0,0120904081974271;0,517926803737369
"Pcdhga12";190,210986977982;0,020705372774648;0,0412391273426033;0,0123061968256939;0,517926803737369
"Il1a";3268,12532469184;0,0111549924688738;0,0341690153548214;0,0125285406493332;0,523214320354
"Ptpre";3677,64681227241;0,05279914982824;0,135591397128899;0,0125499299249528;0,523214320354
"Synrg";2006,04820992587;0,045528414400314;0,0932032427237347;0,0125561491420293;0,523214320354
"Ipmk";989,832540022804;0,0840124657436507;0,0991924696515156;0,0127040096273151;0,527634294587107
"Ahr";57,1769584479207;0,0091130319084093;0,033255782673086;0,0128575797599469;0,532261646062588
"Gsap";2499,76979497796;0,0452081330195958;0,0962435043813949;0,0129419177997387;0,532425691824204
"Megf11";57,8393810589278;-0,00848598424902933;0,0330144596463782;0,0129937773312265;0,532425691824204
"Kifc1";65,0876185923486;0,0122788939248207;0,0347457929461345;0,0130302184994202;0,532425691824204
"Abhd3";101,340846651614;-0,0131299991403857;0,0352250263354639;0,0130070884620979;0,532425691824204
"Pbx2";1113,79193351036;-0,081515399479973;0,101448179470325;0,0131014789917988;0,53361056048533
"Pomc";42,9805750478308;-0,00419186408777282;0,0318437777000129;0,0131877055516817;0,533679391972864
"St3gal1";437,772588286816;0,0204747622724534;0,0409774377660377;0,0131457944509507;0,533679391972864
"Ifi203";144,275909565161;0,00910521118868443;0,0332511835212316;0,0134047331987017;0,536095374988954
"Dolk";302,531249014787;-0,0222661691258053;0,0427928346895448;0,0134975312851534;0,536095374988954
"Rnf103";1037,74199484616;-0,0572448860637776;0,157378267676396;0,013428284046705;0,536095374988954
"Sik3";1115,65693709148;0,0821001047655089;0,110613092813224;0,0135021645213438;0,536095374988954
"Gprc5c";35,1925607977917;0,00986196893995046;0,0335615834257758;0,0134207064427376;0,536095374988954
"Hhex";1344,94438370185;-0,0325055183338549;0,0583842737120164;0,0133993056342155;0,536095374988954
"Nav1";2051,50329811043;0,0494912462681995;0,116558465290117;0,0135957520333995;0,537045766676459
"Mndal";72,1684192202617;0,0100366318718096;0,0336210718716174;0,0136111710230054;0,537045766676459
"Itgb2l";23,9447401731459;-0,00393948980292958;0,031799231517474;0,013710128479923;0,539265053543639
"Taf1";1051,16472733524;0,0549308449328972;0,124135882157072;0,0138371916579568;0,539307840976926
"Gm4202";17,6012774743524;-0,00307839095916145;0,0316699670394904;0,0138046486785348;0,539307840976926
"Wnk1";11759,8635734206;0,0251426678088543;0,0461997974825162;0,0138393585043976;0,539307840976926
"Zcchc3";75,0303272939476;-0,0112667721289632;0,0342085414622166;0,0139155211859754;0,539964247630847
"Pds5a";2695,26798012609;0,0433454671270856;0,0824552009952994;0,0142600919418405;0,539964247630847
"Ccnd2";94,7760012801722;0,0103924323027604;0,0337920150407403;0,0142362544365669;0,539964247630847
"Tpbgl";1934,28884636788;-0,0270161563721871;0,0486503880785084;0,0141737127572939;0,539964247630847
"Specc1";3573,89027107782;0,0747302993328726;0,121061521611753;0,0142058990967981;0,539964247630847
"Ncapg2";186,712326164072;0,0222865636217282;0,0427787990024221;0,0142220348076386;0,539964247630847
"Ndrg1";74,5126544635994;0,0113170372158548;0,0342303153168131;0,0142664031846643;0,539964247630847
"Pcdhgb4";458,386383734379;0,0209952559622718;0,041487883326166;0,0139610424053843;0,539964247630847
"Ifit3";369,811802492853;0,0130975015907491;0,0351962767184284;0,0141165571105276;0,539964247630847
"D030056L22Rik";177,484153412972;-0,0186513112085679;0,0392125282893251;0,014283863354087;0,539964247630847
"Cp";239,782163924405;0,012744435263006;0,0349898332362584;0,0143789216301655;0,541935117917818
"Zranb3";89,902229109361;0,0141723066222572;0,0358316824998224;0,0152952250687307;0,546586856769722
"Ptpn7";49,9097534870792;-0,0101074021514637;0,0336590095317548;0,0147351000392259;0,546586856769722
"Trp53i11";277,107435123352;-0,0178203753533985;0,0384861858056611;0,01503845011639;0,546586856769722
"Nfatc2";2077,27922479969;0,0523532580477213;0,111371741982308;0,0153248651430763;0,546586856769722
"Syp";74,7848372160105;-0,0120975748192401;0,0346269336059524;0,0146386247111208;0,546586856769722
"S100a8";786,083232459795;-0,00473089429153245;0,031946613172449;0,0145676809027842;0,546586856769722
"Ncor2";5796,33036290317;0,0510418727277248;0,122161955711737;0,0149230026004889;0,546586856769722
"Nlrp12";36,7258552259057;-0,00428269868060898;0,0318578060796091;0,0152635468458968;0,546586856769722
"Txnl4b";131,959985565662;-0,0205969502259123;0,0409975154637999;0,0147698099008735;0,546586856769722
"Gas6";3971,919722574;0,020677251652361;0,04093718142753;0,0147464979820415;0,546586856769722
"Ckap2";27,7499095234834;0,00826482134384392;0,0329260955188545;0,0148881915688666;0,546586856769722
"Cd209a";151,650424896054;0,00894031906425631;0,0331772039688355;0,0152654461595161;0,546586856769722
"X9930111J21Rik1";935,992995438685;0,0316714466504775;0,0558705166664683;0,0152156172243062;0,546586856769722
"Sco1";175,38731485878;-0,0211630168081956;0,0415743810499855;0,0149117897653672;0,546586856769722
"Cmah";66,4161248561211;0,0103352433278206;0,0337485865660562;0,0150339011152859;0,546586856769722
"Nsd1";5780,95940380227;0,0752890980349627;0,089725595548718;0,0151056967241918;0,546586856769722
"Nsmce2";279,103859826285;0,019321323268179;0,0397844478414601;0,015121100434749;0,546586856769722
"Dmxl1";2454,17436714013;0,0289917399489559;0,0523861556251333;0,0152271702711708;0,546586856769722
"Incenp";428,431655683547;0,0316435406036771;0,0564212406025152;0,0148833126290511;0,546586856769722
"Dennd1a";957,161629055867;0,0250180357992721;0,0458791400371155;0,0154404455213139;0,548399232352879
"Gm17072";23,0311247797272;0,00652112959782915;0,0323714108764243;0,0154625476570272;0,548399232352879
"Zfp189";148,179513255375;-0,0183696373010852;0,0389305005193066;0,0155313575944573;0,549296697444308
"Hip1";699,508328395524;0,0162728396830653;0,0372817023301519;0,0157015624153935;0,552582575776634
"Notch3";36,3288520715604;0,00638201813858758;0,0323331971615786;0,0157117966659125;0,552582575776634
"Car11";37,9703688899537;-0,00787483497147904;0,03278693501027;0,015826036124442;0,555054255853347
"Raph1";345,099323347473;0,0113942916593922;0,0342482504537082;0,015938800590949;0,555746185643553
"Mex3a";90,3746914850154;-0,0109882972309349;0,03405572364681;0,0159778128772857;0,555746185643553
"X2700049A03Rik";369,658794247413;0,0240724847117276;0,0448406569860833;0,0159144421268678;0,555746185643553
"Ptgs2";938,114452555378;0,00482676383702525;0,0319635292057714;0,0161619376838896;0,559070206018601
"Gem";725,384952662057;0,014870872945979;0,0362908002604029;0,0161409781119832;0,559070206018601
"Ccdc40";23,4972372790675;-0,00725674617415864;0,0325851331794195;0,0162103189180114;0,559211712182547
"Pex1";440,041318815524;0,0293241489500866;0,0518281223560354;0,0166174360087471;0,560993976060002
"Sbf2";2632,22681542438;0,0332509258740806;0,059139763210451;0,016507606093619;0,560993976060002
"Klhl35";74,210299066601;-0,0102894291989804;0,0337284540275086;0,0165203052071096;0,560993976060002
"Ttc12";123,191816349161;0,0173769422784641;0,0378604878666178;0,016615559710513;0,560993976060002
"Ccrl2";3123,72037788893;0,010995829273092;0,034058672770093;0,01654117163253;0,560993976060002
"Cd300e";26,9726198334803;-0,00347207169339589;0,0317237139882689;0,0164160034559845;0,560993976060002
"Ttbk1";120,087321533292;-0,012541006493259;0,0348464845367779;0,0163861267730527;0,560993976060002
"Abcg1";5046,24615658878;-0,0678989679808316;0,0714343026522705;0,0165738934375247;0,560993976060002
"Rilpl2";844,507330702831;0,0153794558260525;0,0366333898696642;0,016764326594234;0,561449303922542
"Exoc4";1927,112917907;0,0539210421168845;0,122514468312689;0,0167626123644695;0,561449303922542
"Gm17999";30,2900859463916;0,0077870280185151;0,0327548140085406;0,016735623060489;0,561449303922542
"C030034L19Rik";238,97022919187;0,01341770617699;0,0353321547918456;0,0170724741423047;0,566499243935474
"Phldb3";130,331957463307;-0,015539374972731;0,0366219708139115;0,0170945835529396;0,566499243935474
"Gfod1";24,5633645428038;-0,00657176779046825;0,0323813507449381;0,0170337793587164;0,566499243935474
"Zfyve21";480,429299455337;-0,028387355793885;0,0503530077857384;0,017085001108552;0,566499243935474
"Sgo2a";31,765068626349;0,00819620772984287;0,0328930617689574;0,0171850799100836;0,568007379436428
"Dicer1";1952,92347233714;0,0533711829586738;0,09839248187605;0,0173553568864302;0,572137692031507
"Zbp1";232,318149245294;0,0142336675288604;0,035813439750824;0,0174533994102351;0,572380833645788
"Lpp";1304,87480312935;0,0295624519367054;0,0513489856949994;0,0174181187137464;0,572380833645788
"Polq";34,443782565813;0,0082409688641494;0,0329083436803239;0,0175444194947883;0,572392352819631
"U2af1";665,703332879412;-0,032677296758258;0,0564871942222889;0,017513505551495;0,572392352819631
"Prrc2c";5127,57136175261;0,0231702185683978;0,0438184698124857;0,0176982555115826;0,574266704164229
"Wdr77";255,442532326562;-0,0209518400062816;0,0412128909173884;0,0177383189152581;0,574266704164229
"Hmbox1";1539,09767818299;0,0556927518465994;0,10242061364221;0,0177348625001714;0,574266704164229
"Mgme1";397,467464756197;-0,0209807230158139;0,041229350305226;0,0178807400883276;0,576053559306691
"Dock2";9566,2921294094;0,0608222553282077;0,190536449829708;0,0178847612266928;0,576053559306691
"Lrrc8a";443,691739503567;-0,0269992787102596;0,0485701713607728;0,017992429265923;0,57751289597591
"Scml4";23,5631622919525;0,00577922528572263;0,0321725099567131;0,018106264278178;0,57751289597591
"Il12b";20,8851273367693;0,00485655229396536;0,0319654417026859;0,0181130292100792;0,57751289597591
"Adtrp";13,4170051165645;-0,00411800306958722;0,0318255018592722;0,0180658337132812;0,57751289597591
"Elovl6";26,559573758143;-0,00599039608295842;0,0322244409405267;0,0182087702478361;0,577915535613377
"Cbl";5875,55090738446;0,0646688835926038;0,0925049696948098;0,0182629731276523;0,577915535613377
"Igfbp4";628,16453728558;0,0170549036485606;0,0378008399738541;0,018218166583849;0,577915535613377
"Cxcl13";16,7040282652354;0,00522438137513671;0,0320424298808841;0,0186021212256849;0,58092241575082
"Pilrb1";20,457334425351;-0,00484155220186422;0,0319610674648665;0,0186791758084808;0,58092241575082
"Irgq";840,104898429868;-0,0214345877984763;0,0416733307170166;0,0186382009556922;0,58092241575082
"Tbc1d32";233,977221279859;0,0216742620602684;0,0419121272735196;0,0187448613902101;0,58092241575082
"Tnks";2144,71225944242;0,0603327230348177;0,0969776111803636;0,0184876723662674;0,58092241575082
"Cep295nl";192,886334571869;0,0129537935936469;0,0350587542192974;0,0187599447044443;0,58092241575082
"Tnfaip2";917,594798513584;0,014415344999315;0,0359359311702989;0,0186759518842053;0,58092241575082
"X1700007L15Rik";18,8262940101888;-0,005686349100318;0,0321484446412025;0,0186913514715108;0,58092241575082
"Yipf5";709,675356371986;-0,0366618288183523;0,0656268144358612;0,0187720850329744;0,58092241575082
"Tmem245";3006,48583167872;0,0226078086440414;0,0428664442587712;0,0188890088183573;0,582229757437654
"Wrn";686,319317463501;0,0279139388736509;0,0491829492236325;0,0189065579399206;0,582229757437654
"Zfp36";20557,3458931926;0,0188069953885528;0,0392142344876143;0,0189984037673295;0,582341336687566
"Rps6ka5";616,13162000924;0,0289601408957228;0,0508318969371871;0,0190024260031108;0,582341336687566
"Ubn2";2855,9972267909;0,0298304696048424;0,0531613928928578;0,0191113400447421;0,582849708707521
"Pcdhgc3";84,8753051606236;0,0118128769116096;0,0344392929488823;0,0190815486102992;0,582849708707521
"Gper1";25,7260866009772;0,00411609819980774;0,0318248777109446;0,0192340837011322;0,583772934640613
"Actn1";479,213057919647;-0,0134653510419786;0,0353458667328427;0,0192241794929503;0,583772934640613
"Tmem161a";469,609829553856;-0,0283902283115947;0,0499553478352221;0,0193562723636238;0,586072649551833
"Phka1";445,761827040545;0,032281921738054;0,0553555467670494;0,01945028079208;0,586107983963727
"Sbno1";3116,81457469931;0,0583233733242559;0,0936554281411509;0,019431986388162;0,586107983963727
"Tfdp2";317,637013294898;0,0167928820326098;0,0375689839015386;0,0195993678356015;0,587794817796447
"Ncor1";3987,26868008921;0,0264431339302452;0,0476619530388647;0,0195700097521186;0,587794817796447
"Igsf9";248,418685795983;0,0207531282156965;0,0410516024442121;0,0196506639505276;0,587936689666732
"Stmn1";230,008551412496;0,0131434712521435;0,0352496767603878;0,0197479619302131;0,589082218845053
"Smg1";7073,12434613557;0,0330415805164749;0,0573534109829821;0,0197822636456758;0,589082218845053
"Tmem86a";3626,11120945234;-0,0189107644909567;0,0392600251984287;0,0198773941141047;0,590522301375732
"Fdft1";240,783697688878;0,0243223354177946;0,0446613374791544;0,0200269019236545;0,591879112326323
"X1700123O20Rik";304,104791524757;-0,017887994862504;0,0383867465847453;0,0200636987229262;0,591879112326323
"Thada";1378,73847964246;0,0426043832213576;0,0732978868842669;0,0200211118451358;0,591879112326323
"Paxx";198,900558999421;-0,023769088295817;0,0440025747702633;0,0201808852355994;0,592710238833358
"Pglyrp1";70,3039348918349;-0,00498143167475952;0,0319889096992722;0,0201857597575118;0,592710238833358
"Ptpn14";22,5807972908527;0,00608501685172137;0,0322438868516232;0,0208076361989449;0,59589729268122
"Rgs5";41,0834878534974;0,00687768258183866;0,0324542457646766;0,0209237421968136;0,59589729268122
"Phka2";1649,16207403263;0,0379382650116635;0,0677868660816088;0,0210321039840846;0,59589729268122
"Gpr153";51,7861788248004;-0,00709679743057345;0,0325250229828689;0,0206350572097994;0,59589729268122
"Abcb1b";1194,57856981216;0,0251380339551614;0,045475201734612;0,0209640967686603;0,59589729268122
"Tmem231";53,8046368211426;-0,0104619051964304;0,0337782273929716;0,0210385146880343;0,59589729268122
"Cers4";162,573803013745;-0,0137835837657704;0,0355029303807675;0,021040267267044;0,59589729268122
"Pnma2";22,6930641787436;-0,0071342356311653;0,032535995080763;0,0206015469341051;0,59589729268122
"Fndc3a";2518,21890231763;0,0230011952506812;0,0433626650446569;0,0206155544212939;0,59589729268122
"Scaper";640,098923270281;0,0343622913321757;0,0586264675111857;0,0209962832758942;0,59589729268122
"Top2a";303,331945951075;0,00817541137113122;0,0328741356417749;0,0207868789489474;0,59589729268122
"Slfn5";969,583606254893;0,0153803505893048;0,0365201159340864;0,0210966331243866;0,59589729268122
"Ppm1d";351,967497941617;-0,0220009875756413;0,0420005279101986;0,0208163234933038;0,59589729268122
"Smug1";208,335701573564;-0,023183302449919;0,0433493911768151;0,0204149974106433;0,59589729268122
"Phf21b";93,8310630226281;-0,0147265421672146;0,0361093499559066;0,0204062643595399;0,59589729268122
"Mir7212";25,3844409264081;0,00661252571587758;0,0323855408234806;0,0204776077919225;0,59589729268122
"Npff";27,0625720653462;0,00806895788507517;0,0328348393820572;0,0210811187783046;0,59589729268122
"Rbm6";1456,41528625533;0,0316455280941259;0,0552232339103548;0,0211482266857511;0,596021227978335
